n,mean,increment,support_end,dominance_active_count,monotone_active_count,active_signature,signature_changed,tail_l1_move,solver_method,max_constraint_violation,d2_l1,d3_l1,d4_l1,d4_l2sq,tail_entropy,second_moment,third_moment
802,7.50431640302959,0.01311789856645973,42,126,89,9f93d0c235064a529c65,False,0.013131375998078235,highs,7.790472205618884e-12,0.7432116248448326,0.9113110705089481,1.2085963442627166,0.1985286950102486,3.956289257351732,61.58763406953118,553.3380510659281
803,7.517516952343932,0.013200549314341004,42,126,89,9f93d0c235064a529c65,False,0.013213606955065323,highs,8.291102466157008e-12,0.7441700161855543,0.9156767604186311,1.217702400312022,0.20237879052888094,3.965836612733364,61.814253135685206,556.567139204976
804,7.530787213960249,0.013270261616317391,42,126,89,9f93d0c235064a529c65,False,0.013283034066050954,highs,8.752340759925428e-12,0.7449774641015933,0.9198093025352168,1.2266595822058224,0.20616412225473138,3.9755757248480013,62.04262728811017,559.8254212065601
805,7.544116450264718,0.01332923630446814,42,126,89,9f93d0c235064a529c65,False,0.013341288188551514,highs,9.149235319239106e-12,0.7456597841948861,0.9237526048500619,1.235500829662531,0.2099050192542052,3.985485505747505,62.272581158915294,563.1109022449781
806,7.557495790040362,0.013379339775644539,42,126,89,9f93d0c235064a529c65,False,0.01339035637786409,highs,9.479368235497376e-12,0.7462390661280819,0.9275420054331047,1.2442617786978127,0.21361623444696554,3.995548207598513,62.503969565254565,566.4219380876933
807,7.570917936516769,0.013422146476404606,42,126,89,9f93d0c235064a529c65,False,0.013431903032460897,highs,9.750653739393809e-12,0.7467349008160044,0.9312068748601011,1.2529484666870554,0.21730836766627554,4.005748947831015,62.736673045442814,569.7571876432976
808,7.58437691644697,0.013458979930199177,42,126,89,9f93d0c235064a529c65,False,0.01346731952937953,highs,9.972859625273252e-12,0.7471641364732022,0.9347703604586404,1.2615691373349138,0.22098896112322866,4.016075274060756,62.97059390617641,573.1155687908783
809,7.597867866788043,0.013490950341072505,42,126,89,9f93d0c235064a529c65,False,0.013497767898820335,highs,1.0154291594306588e-11,0.747541142577201,0.9382504208303721,1.2701324828655585,0.22466332407664769,4.0265167778078474,63.20565278802117,576.4962186459693
810,7.611386854703036,0.013518987914991953,42,126,89,9f93d0c235064a529c65,False,0.013524287366094553,highs,1.0301419194596195e-11,0.7478800254625384,0.9416624278434002,1.278640644922271,0.22833514281641487,4.037064758833955,63.44178572099155,579.8984586507231
811,7.624930726421238,0.013543871718202816,42,126,89,9f93d0c235064a529c65,False,0.013547723519238877,highs,1.041936039189511e-11,0.748191874039362,0.9450191649071883,1.287096812095026,0.23200692559215472,4.047711937845439,63.67894162409088,583.3217644126881
812,7.638496980700054,0.013566254278816636,42,126,89,9f93d0c235064a529c65,False,0.01356905810951083,highs,1.051232802821315e-11,0.748481919396958,0.9483312198478713,1.2955030311404059,0.2356803237274304,4.058452213228432,63.91708019576213,586.765739959648
813,7.6520836630338485,0.013586682333794009,42,126,89,9f93d0c235064a529c65,False,0.013589175167754878,highs,1.0583882048132783e-11,0.7487574456172406,0.951607399332627,1.3038608650311387,0.23935636175718178,4.069280456638646,64.15617014189696,590.230095955445
814,7.665689277234234,0.013605614200385752,42,126,89,9f93d0c235064a529c65,False,0.013608059184354144,highs,1.0637060452258555e-11,0.7490245563107271,0.9548550548483099,1.3121714491083534,0.24303560189254508,4.080192342160808,64.3961876914228,593.7146313829624
815,7.67931271149181,0.013623434257572065,42,126,89,9f93d0c235064a529c65,False,0.013625819203849303,highs,1.067446402136555e-11,0.7492883574111802,0.9580803409428083,1.320435647125723,0.2467182617866469,4.091184204051125,64.63711535462605,597.2192182109662
816,7.692953176482552,0.013640464990739787,42,126,89,9f93d0c235064a529c65,False,0.013642780266464868,highs,1.0698328067570966e-11,0.7495533148910279,0.9612884215289061,1.3286541538957404,0.2504042994923463,4.102252918572301,64.87894088510808,600.7437885985134
817,7.7066101534857525,0.013656977003200232,42,126,89,9f93d0c235064a529c65,False,0.013659215138460738,highs,1.0710587667330419e-11,0.749822808815665,0.9644836361993525,1.3368280855547765,0.2540934755657781,4.1133958059969995,65.12165641192456,604.2883242396142
818,7.72028728373897,0.013677130253218373,42,127,88,b6db47a6c733c6fb2dbc,True,0.0137490290962861,highs,1.0713164722889692e-11,0.7491729014630226,0.9653838561487239,1.3429187999793166,0.25728935453636925,4.124683929374191,65.36475964269722,607.8286665055901
819,7.733975980150153,0.013688696411183976,42,127,88,b6db47a6c733c6fb2dbc,False,0.014634271256104153,highs,1.0704519153534277e-11,0.7467301333174943,0.9631435574310884,1.3439477966396822,0.2590230462170019,4.136097325198533,65.60742103892483,611.3343456805998
820,7.747637529728817,0.01366154957866339,42,127,88,b6db47a6c733c6fb2dbc,False,0.014709781135385248,highs,1.070313168849567e-11,0.7433986408702191,0.9598650835589774,1.3417461886746915,0.25906913306367635,4.14744101764549,65.84926217068099,614.8121082083838
821,7.761233780438064,0.013596250709245972,42,128,87,cddca2012325f9b9f809,True,0.014631062329312616,highs,1.0657446829673093e-11,0.7395175862077955,0.9549065923335003,1.3367608702699876,0.2579889596456556,4.158659623587459,66.08989481546764,618.2632514456022
822,7.774739435690836,0.013505655252772364,42,128,87,cddca2012325f9b9f809,False,0.014294198239480613,highs,1.0655419551911064e-11,0.7356211271295904,0.949392143012715,1.328720860716067,0.25655456526820414,4.169870933231496,66.32949259104362,621.7029557705473
823,7.788150695329519,0.01341125963868528,42,128,87,cddca2012325f9b9f809,False,0.014103212907766689,highs,1.0660121090147918e-11,0.732039219988958,0.9437192719931315,1.3205333865178908,0.25583776641458955,4.181197138180652,66.56819478687882,625.132992391711
824,7.801475707014626,0.013325011685107135,42,128,87,cddca2012325f9b9f809,False,0.01435093139028165,highs,1.0525459854164598e-11,0.728281928263116,0.9381633875669475,1.313134453317713,0.25632720428683564,4.1927828649549514,66.80629625437004,628.5567122883198
825,7.814727378828365,0.01325167181373832,42,128,87,cddca2012325f9b9f809,False,0.014668419705984353,highs,1.0603462105854667e-11,0.7239680976041786,0.9327929729783582,1.3068389182484843,0.2582556723460122,4.204780938815317,67.04419614175373,631.9793730280757
826,7.827919492184289,0.013192113355925628,42,128,87,cddca2012325f9b9f809,False,0.01505857769281374,highs,1.0512534062950228e-11,0.7190452713532225,0.927576458453156,1.3017036783732265,0.26176880052937784,4.217351424821493,67.2823499955132,635.4075695582605
827,7.841064891414871,0.013145399230583443,42,128,87,cddca2012325f9b9f809,False,0.015532852756110589,highs,1.050192313933566e-11,0.7134294032320665,0.922423293639213,1.2976534640497759,0.26701965369861974,4.230661721519921,67.52124722590224,638.8488763855598
828,7.8541748095129105,0.013109918098039408,42,128,87,cddca2012325f9b9f809,False,0.016356865160992745,highs,1.0441539485979604e-11,0.7111597047871128,0.9172121184926347,1.2945616934299928,0.2742257502390012,4.2448863915249255,67.76140556505287,642.311711806835
829,7.867258763913217,0.013083954400308073,42,128,87,cddca2012325f9b9f809,False,0.017500045326837292,highs,1.0410222126282593e-11,0.7117271800398776,0.9168016752710288,1.297439850018276,0.2837102358995785,4.26020630209353,68.0033754833863,645.8053553322552
830,7.880324706996368,0.013065943083149456,42,128,87,cddca2012325f9b9f809,False,0.018850882548487515,highs,1.0385959557558341e-11,0.7146447848618125,0.9219773030285974,1.320081018604162,0.29594036395797774,4.27680671389809,68.24775033305022,649.3400665938592
831,7.89341505069603,0.013090343699662554,42,128,87,81a920653439f08d0b51,True,0.019777996626868674,highs,1.050122268312761e-11,0.7187470645361023,0.9314785789848812,1.3412058417717692,0.3128653105205377,4.294531279136357,68.49327663327242,652.8727129075947
832,7.906612236793763,0.013197186097731795,42,128,87,335e41af5a7692060f89,True,0.022184547557661763,highs,9.060048044064616e-12,0.7111094354654719,0.9305422640964341,1.3440269527993585,0.33696771818884014,4.3121624974119985,68.73392486946011,656.212667678391
833,7.919794211964159,0.013181975170395432,42,128,87,335e41af5a7692060f89,False,0.021344748225998945,highs,1.4548405606006224e-11,0.7015055997331057,0.9231148098377429,1.3343078851441212,0.3490801275753795,4.329546864331621,68.97205785546952,659.4788994153524
834,7.932858682275599,0.013064470311443088,42,128,87,335e41af5a7692060f89,False,0.02041545982797372,highs,3.0424190420664935e-12,0.6904989510601761,0.911807861698358,1.317384231124193,0.35252701644475914,4.3465408041867715,69.20650903520459,662.6685016670008
835,7.945728456874603,0.012869774599003847,42,128,87,335e41af5a7692060f89,False,0.019672383608963964,highs,1.566275369296551e-11,0.6783388588274453,0.8962283368649075,1.2943094926477599,0.34995353754121156,4.363012361069222,69.43619587439778,665.7708844002884
836,7.95834808092261,0.012619624048005207,42,128,87,335e41af5a7692060f89,False,0.019032322739381588,highs,1.028596891504871e-11,0.66528371008385,0.8774610304515678,1.2666063421352716,0.3430737220681893,4.3788610407983,69.66035573665079,668.7797443770638
837,7.970676899585619,0.012328818663008612,42,128,87,335e41af5a7692060f89,False,0.01873577224030081,highs,7.881526899608513e-12,0.6515439972713066,0.8564146209560448,1.2355000966494023,0.33318165107633707,4.394009417472899,69.87840608039483,671.6896815651463
838,7.982685383730343,0.012008484144724996,42,128,87,335e41af5a7692060f89,False,0.01845321024170752,highs,1.0533180663336569e-11,0.6373186179339458,0.8337526242318981,1.2019395931642394,0.32118875006305986,4.408406479907482,70.08993751937574,674.4972527290253
839,7.99435240557889,0.011667021848546177,42,128,87,335e41af5a7692060f89,False,0.018155178433527437,highs,1.0470432331286218e-11,0.6227725802129895,0.8099696686363684,1.1666544186590255,0.30778783693497774,4.422021855674638,70.29466716771444,677.2003342848875
840,8.005663273199373,0.011310867620479392,42,128,87,335e41af5a7692060f89,False,0.017825666328990297,highs,1.0298967176272535e-11,0.6080398733941286,0.7855900252553318,1.1302062817662337,0.29350578430790886,4.434841374347949,70.49240993449135,679.7978349756247
841,8.016608275470203,0.010945002270830173,42,128,87,335e41af5a7692060f89,False,0.017471239352861205,highs,1.0124747252335911e-11,0.5932280821588272,0.7609988951239868,1.0930371729663184,0.2787435034366556,4.44686316323739,70.68305658869687,682.2894628666246
842,8.027181589793415,0.01057331432321007,42,128,87,335e41af5a7692060f89,False,0.017097700536467742,highs,1.0027978683862989e-11,0.5803292968362941,0.7365082582220077,1.0554822882284185,0.26380508808424247,4.4580945502255,70.86655733532379,684.675552366566
843,8.03738045218769,0.010198862394272368,42,128,87,335e41af5a7692060f89,False,0.016710038961558957,highs,1.0009514605074453e-11,0.569399664718851,0.7119127752034105,1.0178132222436256,0.24892023109307465,4.468549644045735,71.04290923497742,686.9569309923763
844,8.047204517713817,0.009824065526125025,42,128,87,335e41af5a7692060f89,False,0.01631252751307299,highs,1.0029120518449536e-11,0.558453863106084,0.6873549208507119,0.9805123113354361,0.2342613664894285,4.478247452222163,71.21214637310992,689.1348132841584
845,8.056655360754291,0.009450843040474055,42,128,87,335e41af5a7692060f89,False,0.015908804476039658,highs,1.0052953009108511e-11,0.5475488155473691,0.6629473682011132,0.9477205022644875,0.21995664603653484,4.487210421827191,71.37433207893986,691.2107153610157
846,8.065736079475611,0.009080718721323322,42,128,87,335e41af5a7692060f89,False,0.015501951565425772,highs,1.0067064790522238e-11,0.5367297904293701,0.6387791090131982,0.9150493892077814,0.2060997755496461,4.495463309107365,71.52955269815374,693.186385509304
847,8.074450979101503,0.008714899625891448,42,128,87,335e41af5a7692060f89,False,0.015094564550862164,highs,1.0071911552672036e-11,0.5260327710931743,0.6149202335715727,0.8827852503359919,0.19275751946027875,4.503032304976376,71.67791256486848,695.0637475367421
848,8.08280531572977,0.008354336628270786,42,128,87,335e41af5a7692060f89,False,0.014688816947638253,highs,1.0072641026218708e-11,0.5154862591789489,0.5914255752008319,0.8523414664475987,0.17997548330478721,4.509944359883217,71.81952991208688,696.8448544057093
849,8.090807131207868,0.00800181547809764,42,126,89,c2f7c50904fab2e7855b,True,0.014115314929132474,highs,2.710505431213761e-20,0.5050187291376507,0.5682856353377664,0.8212787502122142,0.1671685048138339,4.516254594916756,71.95474789937515,698.5411960622678
850,8.09847357510049,0.007666443892619057,42,126,88,ca5e1cebde74a4f24a79,True,0.0127430268594549,highs,8.673617379884035e-19,0.4943530989933375,0.5456422982295199,0.7870017562178553,0.1525267180525512,4.521703514460215,72.08343805355499,700.147119687771
851,8.105829884207887,0.007356309107398928,42,126,88,ca5e1cebde74a4f24a79,False,0.011888444239248456,highs,1.3877787807814457e-17,0.48419583870359884,0.524356931180314,0.7537197602711833,0.13911206051774858,4.526496177744069,72.20647160074184,701.6805620669573
852,8.112901416799856,0.007071532591968577,42,126,88,ca5e1cebde74a4f24a79,False,0.0110298476018602,highs,2.7755575615628914e-17,0.475966858168286,0.5043994886223149,0.7223698232055175,0.12679562706892836,4.5306028670589775,72.32410212894106,703.1425097171252
853,8.119713161467104,0.006811744667245989,42,126,88,ca5e1cebde74a4f24a79,False,0.010332157641449864,highs,1.3552527156068805e-20,0.47122483982691343,0.4859884708331318,0.6933990929320607,0.11593078539749886,4.534105953299867,72.4368373154353,704.5401512958001
854,8.126289394107044,0.00657623263993834,42,126,88,ca5e1cebde74a4f24a79,False,0.009815776541358477,highs,1.1102230246251565e-16,0.4669188268877518,0.46909470893596494,0.6668755595956963,0.1063811913395952,4.537053069225783,72.54509481313998,705.8787357028183
855,8.132652973181852,0.006363579074808001,43,126,89,8f43fc07bd1e6d9c958f,True,0.00934607798613972,highs,2.7755575615628914e-17,0.4630453785245252,0.4536756220741598,0.642759190783603,0.09804504722115023,4.53949832125511,72.64929202188264,707.1637125908612
856,8.13882531030167,0.006172337119815907,43,126,89,8f43fc07bd1e6d9c958f,False,0.0089166343235675,highs,1.0638070457527955e-11,0.45957846557904425,0.4396454534868417,0.621072469778737,0.09077819081854933,4.541487732832197,72.74981442041687,708.4001317353589
857,8.144826250817822,0.006000940516145192,43,126,89,8f43fc07bd1e6d9c958f,False,0.008524052845490392,highs,1.1060709024508755e-11,0.4564894666070794,0.42690903567838173,0.6014619514027377,0.0844468259877893,4.5430616187968225,72.8470178398951,709.5926252201939
858,8.150674143569297,0.005847892751472017,43,126,89,8f43fc07bd1e6d9c958f,False,0.008169894239177248,highs,2.5467635353597816e-11,0.453749843769206,0.4153704616413283,0.5837745331181531,0.07893114937932054,4.544255322225722,72.9412309468024,710.7454834475774
859,8.156385907545442,0.005711763976146145,42,126,90,e701ee6f5272114d5f30,True,0.007852052145659044,highs,4.260197222835356e-12,0.4513321270573787,0.4049373125053916,0.5678620210782988,0.07412591908555091,4.545099775394421,73.032756602817,711.8626725204042
860,8.161977120345817,0.00559121280038255,42,126,90,e701ee6f5272114d5f30,False,0.007564683992916114,highs,1.1102230246251565e-16,0.44921066311443525,0.3955229870423701,0.5535851526662285,0.06994000859006042,4.545622176676213,73.12187390278129,712.9478647636012
861,8.16746211912322,0.005484998777395944,42,126,90,e701ee6f5272114d5f30,False,0.00730417130061836,highs,1.1102230246251565e-16,0.4473761573095599,0.3870475331311002,0.5408149714686464,0.06629489630479686,4.5458465484593855,73.20884025910854,714.0044701274298
862,8.172854104477752,0.0053919853545298935,42,126,90,e701ee6f5272114d5f30,False,0.007068349758135931,highs,9.770677843979901e-11,0.44581340157963323,0.37986561195268265,0.529433474126919,0.06312306500875281,4.5457941853352395,73.29389338955106,715.0356637740913
863,8.178165243980123,0.005311139502371276,43,126,90,e701ee6f5272114d5f30,False,0.0068554373500217935,highs,1.1102230246251565e-16,0.4444870431872403,0.37374544567269075,0.5193811716223493,0.06036653224215447,4.545484044602508,73.37725329633666,716.044414701489
864,8.18340677201932,0.0052415280391979735,43,126,90,e701ee6f5272114d5f30,False,0.006663868678196187,highs,1.1102230246251565e-16,0.4433796491627211,0.3683095369694383,0.5116778624687993,0.057975501617269706,4.544933036851155,73.4591240591191,717.0335095979312
865,8.18858908602423,0.0051823140049052085,43,126,90,e701ee6f5272114d5f30,False,0.00649581629781224,highs,1.1102230246251565e-16,0.4424755340027492,0.3635073635566525,0.5050307513113116,0.05590724619849469,4.5441563235324836,73.53969570284873,718.0055820275505
866,8.193721836450996,0.005132750426769306,43,126,90,e701ee6f5272114d5f30,False,0.006346767007041766,highs,2.220446049250313e-16,0.4417605843393626,0.3596959659647392,0.49936479671226874,0.0541250605899285,4.543167507682362,73.61914580226484,718.9631345561859
867,8.198814012336895,0.0050921758858972765,43,126,90,e701ee6f5272114d5f30,False,0.006215095388064515,highs,1.7816362543226934e-11,0.44122220430007875,0.35704825655917033,0.494615843898185,0.05259745420676233,4.541978830631036,73.69764113148753,719.9085645696457
868,8.203874021847302,0.005060009510408747,43,126,90,e701ee6f5272114d5f30,False,0.006099950207209138,highs,2.220446049250313e-16,0.4408491967768494,0.3548209695317006,0.4908237249587522,0.051297403478058924,4.5406013098102465,73.77533918236286,720.8441879757149
869,8.208909768567482,0.005035746720173151,43,126,90,e701ee6f5272114d5f30,False,0.006000632296887391,highs,6.776263578034403e-21,0.44063168374325434,0.35298792860975814,0.48788308119014684,0.05020175378404004,4.539044844820797,73.85238962950919,721.7722625715471
870,8.21392872459322,0.005018956025741872,43,126,90,e701ee6f5272114d5f30,False,0.005916592892618788,highs,3.469446951953614e-18,0.44056104907205956,0.351526293875276,0.4857900276289119,0.04929071412455242,4.537318298954748,73.92893579085143,722.6950131344677
871,8.218938000557023,0.0050092759638022955,43,126,90,e701ee6f5272114d5f30,False,0.005847435990014147,highs,2.070620647768532e-12,0.4406936337925822,0.35041639381788303,0.48444664702993034,0.04854742175508216,4.535429531341306,74.00511602974115,723.6146558449512
872,8.223945347995068,0.0050073474380400995,43,124,90,8e987b9e77fe7f91303d,True,0.005841680962762835,highs,1.1102230246251565e-16,0.44083919798947396,0.35034439252020966,0.48398098597251904,0.04801550134457453,4.533338909820562,74.08083782830303,724.5241636810022
873,8.228958341898487,0.005012993903420693,44,125,92,751e30d54aa3d1b7f742,True,0.005941071398635837,highs,1.1102230246251565e-16,0.441114523584871,0.3507518899676616,0.4840280671388443,0.0478454223471567,4.531106787883636,74.15626735562074,725.4226719042193
874,8.233976028218642,0.005017686320158532,44,126,86,1cfd2bf0d54df600332b,True,0.00595200245600788,highs,1.3877787807814457e-17,0.44165103417438867,0.35099636378731447,0.48387354090920265,0.04786159744622703,4.528829481976084,74.2316890141559,726.3167536630608
875,8.238997237369881,0.0050212091512378265,44,128,85,ecba845714618c3dcdba,True,0.00591506773114931,highs,4.070943842553635e-12,0.4421230160526257,0.3513446771152475,0.48383487208884485,0.04774994566426796,4.526441672925025,74.30697973304501,727.2072547499303
876,8.244018122919377,0.005020885549495091,44,127,85,f484c4d592cba9fda0df,True,0.005893286524970319,highs,1.8755113756747022e-11,0.44258738139997034,0.3516379716812396,0.4835544729926484,0.04758766587473837,4.52396530238485,74.38212093375222,728.0944735562794
877,8.249035698299208,0.0050175753798296086,44,127,85,f484c4d592cba9fda0df,False,0.005865493287384975,highs,2.2103593479088438e-11,0.4430152154114122,0.35188828192172616,0.48300313588015953,0.0473503930903814,4.5213852787743765,74.45703817477997,728.9775600483433
878,8.254047384902579,0.00501168660336937,44,127,87,6feee641c6636adf5e2e,True,0.005836108264943125,highs,4.607920123466347e-11,0.4434135515831613,0.35210307840846294,0.4821826655603522,0.047052205760833354,4.518691920046973,74.53167276605348,729.8557464249045
879,8.259051422294043,0.005004037391469041,44,127,85,8d837c68b2cf7b24699f,True,0.005805629054985195,highs,2.7755575615628914e-17,0.44379199735780944,0.3523065785547752,0.48123002027580714,0.046709240315681994,4.515875126243086,74.60597894224824,730.7284442192695
880,8.264046872875891,0.004995450581843031,44,127,85,8d837c68b2cf7b24699f,False,0.005785210609558012,highs,6.664928683011233e-12,0.4441637871241645,0.3525281092877719,0.4801714071636537,0.0463403682235182,4.512925267775939,74.67992442027982,731.595182342907
881,8.269033652944028,0.004986780068136909,44,127,85,8d837c68b2cf7b24699f,False,0.005756803433364964,highs,2.322876758595329e-11,0.4445427831414828,0.35280152420868993,0.4791602787027453,0.04596518443345638,4.509833708612756,74.7534921954603,732.4556549961696
882,8.274012498024964,0.004978845080934491,44,127,85,8d837c68b2cf7b24699f,False,0.005722345737754129,highs,2.5042109166365015e-11,0.4449425593997614,0.35315833502575755,0.47815584221708596,0.04560226739693871,4.506592932203911,74.8266804294799,733.3097408784297
883,8.278984883745245,0.004972385720277472,44,127,85,8d837c68b2cf7b24699f,False,0.005685301979899829,highs,2.4391243969712006e-11,0.44537583524596613,0.3536269764471177,0.47723767959885616,0.04526822132339534,4.503196557294143,74.89950130342854,734.1574946801209
884,8.283952927277287,0.00496804353203828,44,127,85,8d837c68b2cf7b24699f,False,0.005645972415524911,highs,2.2720485135504672e-11,0.44585381592138473,0.3542321880938585,0.47647623152730345,0.04497718181027579,4.499639281873309,74.97197943254419,734.999132716342
885,8.288919280117444,0.004966352840154897,44,127,85,8d837c68b2cf7b24699f,False,0.005605578426645929,highs,2.1029000982026957e-11,0.4463859632969695,0.3549943927448496,0.4759314103116693,0.04474065635305404,4.495916772461793,75.04415001084041,735.835012364068
886,8.293887021241806,0.004967741124366043,44,127,86,162efb6239f7acef947b,True,0.005565450476221813,highs,1.9574279664554214e-11,0.44697994849072414,0.35592965083547934,0.47609893002283055,0.04456760653377089,4.492025533437078,75.11605690589028,736.6656094505398
887,8.298859556252443,0.004972535010631773,44,127,86,162efb6239f7acef947b,False,0.005526756582239614,highs,1.8401506806365245e-11,0.44764171559518695,0.35704992719727924,0.476658456934432,0.044464670455066115,4.487962768737025,75.1877508183201,737.4914954211847
888,8.30384052581283,0.0049809695603855175,44,127,86,162efb6239f7acef947b,False,0.005490447820938239,highs,1.746895213221259e-11,0.44837561700698786,0.3583632760219578,0.4778560932447557,0.044436459805725234,4.483726247838165,75.25928758447674,738.3133156837257
889,8.308833725012395,0.004993199199562426,44,127,86,162efb6239f7acef947b,False,0.005457278391196558,highs,1.671832427628238e-11,0.4491845868832952,0.35987445999716683,0.4793971575139953,0.044485881980858254,4.47931418185202,75.33072666227712,739.1317698898389
890,8.313843034146727,0.00500930913433173,44,127,86,162efb6239f7acef947b,False,0.005427824407582368,highs,1.6098631260670285e-11,0.45007033029996,0.3615860123608079,0.4812887140451294,0.04461445577286344,4.474725112963123,75.40212981664291,739.9475945399113
891,8.31887236064789,0.005029326501160725,44,127,86,162efb6239f7acef947b,False,0.005403709423778,highs,1.557219211626241e-11,0.4510352199243328,0.3634976699718542,0.4835327714967976,0.04482260173846063,4.469957818265698,75.47356000451606,740.7615480275816
892,8.32392559143402,0.005053230786131735,44,127,86,162efb6239f7acef947b,False,0.005387386548358987,highs,1.5113462557687452e-11,0.45207999448223657,0.36560617235203263,0.48612718204389677,0.045109897682237346,4.4650112277710035,75.54508044927579,741.5743980698846
893,8.32900655469003,0.005080963256009596,44,127,86,162efb6239f7acef947b,False,0.005375864358541614,highs,1.470596762146812e-11,0.45320138906145324,0.3679074297824725,0.4890664344482077,0.04547529596423178,4.459884355586674,75.61675388849031,742.3869113651414
894,8.334118989977304,0.005112435287264461,44,127,86,162efb6239f7acef947b,False,0.005369233109208431,highs,1.4339338628857693e-11,0.45562871025600554,0.3703961438421323,0.4923423341933093,0.045917303315152515,4.45457624287451,75.68864197606317,743.1998452646034
895,8.339266525552743,0.005147535575437345,44,127,86,162efb6239f7acef947b,False,0.005380509862524861,highs,1.4007045047973133e-11,0.45836171134936915,0.3730704593408195,0.4959447452773412,0.046434126137395434,4.449085911043078,75.76080481898862,744.01394122001
896,8.344452661821848,0.0051861362691028035,44,127,86,162efb6239f7acef947b,False,0.005397974502219406,highs,1.3704843636684277e-11,0.46117787217196216,0.3759225519999816,0.4998620851586253,0.04702378540222307,4.443412323635027,75.83330062938904,744.8299197665557
897,8.349680759930482,0.005228098108634782,44,127,86,162efb6239f7acef947b,False,0.005419189381891987,highs,1.3429793139198641e-11,0.4640740748651769,0.37894168542310447,0.5040817786100446,0.047684205622672,4.43755435546192,75.90618547375547,745.6484768112654
898,8.354954034599702,0.005273274669216121,44,127,86,162efb6239f7acef947b,False,0.005444082683508332,highs,1.317966375794383e-11,0.4670471556553536,0.3821203962968784,0.5085906328153733,0.04841328228175496,4.431510767678239,75.9795131029878,746.4702810148794
899,8.360275550413842,0.005321515814138422,44,127,86,162efb6239f7acef947b,False,0.005472558708187343,highs,1.2952602428432622e-11,0.47009395880783456,0.3854511326239146,0.5133751428500244,0.049208931733303894,4.425280187643022,76.05333484868873,747.2959720772071
900,8.36564822087782,0.005372670463977158,44,127,86,162efb6239f7acef947b,False,0.005504502333000779,highs,1.2746954794380556e-11,0.47321137906783073,0.3889263722799278,0.5184674941183687,0.05006912710535964,4.418861092574356,76.12769957304269,748.1261597589641
901,8.37107480965896,0.005426588781141106,44,127,86,162efb6239f7acef947b,False,0.005539784839876948,highs,1.2561178404844256e-11,0.47639639431894854,0.3925387158993255,0.5238322915655628,0.05099192321305044,4.412251796148897,76.20265366140885,748.9614234957634
902,8.37655793352019,0.005483123861226957,44,127,86,162efb6239f7acef947b,False,0.005578268672042853,highs,1.2393806136885139e-11,0.47964609003698283,0.39628095807695507,0.5294344677466051,0.05197547298118665,4.405450437330217,76.27824104841685,749.802312481193
903,8.382100066532992,0.005542133012799155,44,127,86,162efb6239f7acef947b,False,0.0056198112685232095,highs,1.2243435310942168e-11,0.48295767694449115,0.4001810295575067,0.5352611788229571,0.05301803741520897,4.398454970824016,76.35450326984656,750.6493461152697
904,8.387703545230357,0.005603478697356223,44,127,86,162efb6239f7acef947b,False,0.005664268117024653,highs,1.2108728467579816e-11,0.4863285030958616,0.40452248367463706,0.5413000518656808,0.05411799075569711,4.39126315865491,76.43147953388944,751.5030147317866
905,8.393370574421743,0.005667029191384287,44,127,86,162efb6239f7acef947b,False,0.005717358876580008,highs,1.1988418201607212e-11,0.4897560614533903,0.40897792822659357,0.5475392437648536,0.05527382210862487,4.383872562438938,76.50920680653178,752.363780533125
906,8.39910323344543,0.005732659023689024,44,127,86,162efb6239f7acef947b,False,0.005780142625516392,highs,1.1881312237534435e-11,0.4932379938570717,0.41354115179200257,0.5539674799846361,0.05648413455923285,4.376280535990471,76.58771990677945,753.23207867409
907,8.404903482678085,0.005800249232651211,44,127,86,162efb6239f7acef947b,False,0.005844868495383575,highs,1.1786297073852747e-11,0.49677209214889917,0.4182067019029497,0.5605740771807592,0.05774764254537998,4.368484217952143,76.66705160827517,754.1083184473964
908,8.410773170159077,0.005869687480990038,44,127,86,162efb6239f7acef947b,False,0.0059114221424817585,highs,1.1702339676214537e-11,0.5003562970859078,0.4229690606313246,0.5673489530459997,0.05906316807958864,4.360480524174168,76.7472327445562,754.9928845327634
909,8.416714038218354,0.005940868059276738,44,127,86,162efb6239f7acef947b,False,0.005979789546233455,highs,1.1628487273708729e-11,0.503988695566604,0.4278226439638456,0.5742826261977523,0.06042963626169236,4.352266139595909,76.82829231578316,755.886138279405
910,8.422727730022217,0.006013691803861576,44,127,86,162efb6239f7acef947b,False,0.006050508979187009,highs,1.1563865561431287e-11,0.5076675166005277,0.4327626336851891,0.5813662083474964,0.06184607040761798,4.343837509398529,76.91025759525047,756.7884189981798
911,8.428815795972413,0.006088065950200061,44,127,86,162efb6239f7acef947b,False,0.006124446355897314,highs,1.1507675687154137e-11,0.5113911263702352,0.4377845424478278,0.5885916934365409,0.06331158703057208,4.3351908292045165,76.99315423438495,757.7000452450172
912,8.434979699911255,0.006163903938833926,44,127,86,162efb6239f7acef947b,False,0.006199816585172435,highs,1.1459190387639365e-11,0.5151580226670096,0.44288420191078404,0.5959512893693504,0.06482539084146467,4.326322034097137,77.0770063652599,758.6213160816214
913,8.441220825098767,0.0062411251875076346,44,127,86,162efb6239f7acef947b,False,0.006276539476143936,highs,1.1417749590344402e-11,0.5189668289247918,0.44805774956196853,0.6034474077583145,0.06638676988343743,4.317226786221372,77.16183669991416,759.552512303006
